Unique Code,filename,name,text,PADO,consultorio_match_score,Validation,Validation Maleja,Type,notes,Address,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Validacion Agente,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,RA,PHARMACY,V1,result_lat,Pharmacy,V42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag
ChIJ0T2StvPY7IURYXIByZ5dDK8,ChIJ0T2StvPY7IURYXIByZ5dDK8_2024-07_left_89.jpg,"Farmacia """"Alfer""""","LICLINICA
 DE
 PECIALISTAS
 Google
 Google",FALSE,51.8518519,TRUE,,,,"Av. 1a. Nte. Pte. 716, Guadalupe, 29000 Guadalupe, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJ0T2StvPY7IURYXIByZ5dDK8,https://maps.google.com/?cid=12613559592916447841,"[{'longText': '716', 'shortText': '716', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida 1a. Norte Poniente', 'shortText': 'Av. 1a. Nte. Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Guadalupe', 'shortText': 'Guadalupe', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Guadalupe', 'shortText': 'Guadalupe', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29000', 'shortText': '29000', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7555557,-93.121315,"Farmacia """"Alfer""""","Av. 1a. Nte. Pte. 716, Guadalupe, 29000 Guadalupe, Chis., México",TRUE,Tuxtla Gutierrez,29000,,,,,,,558,29000,"""""alfer""""",458680,FARMACIA LA BASILICA,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA NORTE PONIENTE,SEXTA PONIENTE NORTE,753,29000,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,927,16,2010-07,9612776858,,,FALSE,TRUE,FALSE,29000,la basilica,0.3013468013,Match
ChIJk4R-LAPY7IUR5ybIRMSFj5U,ChIJk4R-LAPY7IUR5ybIRMSFj5U_2023-05_center_270.jpg,Dr. Samuel Balcázar Morales,"223 Goog
 Google
 DE VENTA
 AQU√ç
 BIRALUA
 BAITAB
 HOBA
 SEACCIONAMAN VILL
 Google",FALSE,53.3333333,FALSE,,,,"Primera Ponienten Sur 04, 29100 El Jobo, Chis., México",,,,,,,,,,,,,,,,,ChIJk4R-LAPY7IUR5ybIRMSFj5U,https://maps.google.com/?cid=10776979511334938343,"[{'longText': '04', 'shortText': '04', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Primera Ponienten Sur', 'shortText': 'Primera Ponienten Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'El Jobo', 'shortText': 'El Jobo', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29100', 'shortText': '29100', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7035771,-93.107559,Dr. Samuel Balcázar Morales,"Primera Ponienten Sur 04, 29100 El Jobo, Chis., México",TRUE,Tuxtla Gutierrez,29100,,,,,,,559,29100,dr. samuel balca!zar morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJ77tI2Mkl7YURgwvVlH4O_-I,ChIJ77tI2Mkl7YURgwvVlH4O_-I_2024-07_right_304.jpg,Farmacia La Bendición,"52
 exe
 ·è¥
 PAPELERIA E IMPRESIONES
 320
 Google
 A
 E
 mi Lup
 89-1
 Google",FALSE,53.3333333,TRUE,,CAFI,wrong angle,"29160, San Antonio Abad, 29160 Chiapa de Corzo, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJ77tI2Mkl7YURgwvVlH4O_-I,https://maps.google.com/?cid=16356808308458589059,"[{'longText': 'San Antonio Abad', 'shortText': 'San Antonio Abad', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapa de Corzo', 'shortText': 'Chiapa de Corzo', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29160', 'shortText': '29160', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7104142,-93.016178,Farmacia La Bendici√≥n,"29160, San Antonio Abad, 29160 Chiapa de Corzo, Chis., México",TRUE,Chiapa de Corzo,29160,,,,,,,560,29160,la bendicia³n,11361254,FARMACIA LA BENDICION,,464111,Farmacias sin minisúper,0 a 5 personas,5 DE FEBRERO,CUAUHTEMOC,0,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,16,2024-11,9611339303,,,FALSE,TRUE,FALSE,29160,la bendicion,0.9209401709,Match
ChIJu5FynA9F7YURc3G13o1WeW8,ChIJu5FynA9F7YURc3G13o1WeW8_2022-10_center_245.jpg,Cruz Verde CBD Mexico Farmacia,"El Coraz√≥n
 de la Tierra
 ACEITES
 ESENCIALES
 PUROS
 pure
 essential
 oils
 Google
 Actualizacion Tres Sesenta",FALSE,54.5454545,FALSE,,,cbd for dogs,"Francisco I. Madero 16-int. 21, Zona Centro, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJu5FynA9F7YURc3G13o1WeW8,https://maps.google.com/?cid=8032546577718800755,"[{'longText': 'int. 21', 'shortText': 'int. 21', 'types': ['subpremise'], 'languageCode': 'en'}, {'longText': '16', 'shortText': '16', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Francisco I. Madero', 'shortText': 'Francisco I. Madero', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Zona Centro', 'shortText': 'Zona Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29200', 'shortText': '29200', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7368532,-92.636078,Cruz Verde CBD Mexico Farmacia,"Francisco I. Madero 16-int. 21, Zona Centro, 29200 San Crist√≥bal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29200,,,,,,,561,,cruz verde cbd mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSV Zip Missing
ChIJE5f0LvrY7IURx1tJleCYKpg,ChIJE5f0LvrY7IURx1tJleCYKpg_2016-11_left_115.jpg,Drogueria Y Botica El Salvador,"2005 Congle
 Google
 Google",FALSE,54.5454545,FALSE,,,,"Arriaga 154, Issste, Tuxtla Gutiérrez",,,,,,,,,,,,,,,,,ChIJE5f0LvrY7IURx1tJleCYKpg,https://maps.google.com/?cid=10964744333131602887,"[{'longText': '154', 'shortText': '154', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Arriaga', 'shortText': 'Arriaga', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Issste', 'shortText': 'Issste', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29060', 'shortText': '29060', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7534092,-93.129799,Drogueria Y Botica El Salvador,"Arriaga 154, Issste, 29060 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29060,,,,,,,562,,drogueria y botica el salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSV Zip Missing
ChIJl6KSXwBF7YURZldpP7nhYP8,ChIJl6KSXwBF7YURZldpP7nhYP8_2023-07_right_121.jpg,1414071 - MOLINA VELASCO MARIA ARACELI,"Google
 TAQ
 DELY
 VACIA
 ZA
 TAQUERIA
 DE LAS CULTORES
 SMUS
 Google",FALSE,54.5454546,FALSE,,,,"P8FX+69, Barrio de Fatima, 29264 San Cristóbal de las Casas, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJl6KSXwBF7YURZldpP7nhYP8,https://maps.google.com/?cid=18401956263184914278,"[{'longText': 'P8FX+69', 'shortText': 'P8FX+69', 'types': ['plus_code'], 'languageCode': 'es'}, {'longText': 'Barrio de Fatima', 'shortText': 'Barrio de Fatima', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29264', 'shortText': '29264', 'types': ['postal_code'], 'languageCode': 'es'}]",16.723097,-92.651604,1414071 - MOLINA VELASCO MARIA ARACELI,"P8FX+69, Barrio de Fatima, 29264 San Crist√≥bal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29264,,,,,,,563,29264,1414071 - molina velasco maria araceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJU8iIZ-HG7IURQ7o85kUNYbA,ChIJU8iIZ-HG7IURQ7o85kUNYbA_2024-07_left_230.jpg,Dinámica de Farmacos,"Super A
 Chedraui
 cuesta menos
 2025 Congle
 Google
 Google",FALSE,54.5454546,FALSE,,,,"Central 8, 5 de Mayo, 29140 Ocozocoautla de Espinosa, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJU8iIZ-HG7IURQ7o85kUNYbA,https://maps.google.com/?cid=12709454217282894403,"[{'longText': '8', 'shortText': '8', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Central', 'shortText': 'Central', 'types': ['route'], 'languageCode': 'en'}, {'longText': '5 de Mayo', 'shortText': '5 de Mayo', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Ocozocoautla de Espinosa', 'shortText': 'Ocozocoautla de Espinosa', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29140', 'shortText': '29140', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7614557,-93.375443,Dinámica de Farmacos,"Central 8, 5 de Mayo, 29140 Ocozocoautla de Espinosa, Chis., México",TRUE,Ocozocoautla,29140,,,,,,,564,29140,dina!mica de farmacos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJHV5F9hDZ7IURbtHYPmMYW0k,ChIJHV5F9hDZ7IURbtHYPmMYW0k_2024-07_left_228.jpg,DISTRIBUIDORA DE MEDICAMENTOS Y MC.,"Google
 HOME
 CLEAN
 CLORD
 SALVO
 ARIEL
 MAS COLOR
 ZOTE
 PERSIL
 VEL ROSITA
 VANISH
 SUAVITEL
 DOWNY
 ENSUENO
 AUTOMOTRIZ
 Y MUCHO M√ÅS!
 Google",FALSE,54.5454546,FALSE,,,,"Av. Turquesa 181, fracc Monte Real, 29023 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJHV5F9hDZ7IURbtHYPmMYW0k,https://maps.google.com/?cid=5285845402184634734,"[{'longText': '181', 'shortText': '181', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida Turquesa', 'shortText': 'Av. Turquesa', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'fracc Monte Real', 'shortText': 'fracc Monte Real', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29023', 'shortText': '29023', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7655477,-93.149445,DISTRIBUIDORA DE MEDICAMENTOS Y MC.,"Av. Turquesa 181, fracc Monte Real, 29023 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29023,,,,,,,565,29023,distribuidora de medicamentos y mc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJjUfjkl1F7YURCvXWVwO4cmo,ChIJjUfjkl1F7YURCvXWVwO4cmo_2023-07_center_243.jpg,DISTRIBUIDORA FARMACEUTICA ANGEL,"Google
 –æ–≥–æ
 2024 Courte
 Google",FALSE,54.5454546,FALSE,,,,"Eje Vial 2, 5 de Marzo, 29289 San Cristóbal de las Casas, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJjUfjkl1F7YURCvXWVwO4cmo,https://maps.google.com/?cid=7670395439863493898,"[{'longText': 'Eje Vial 2', 'shortText': 'Eje Vial 2', 'types': ['route'], 'languageCode': 'es'}, {'longText': '5 de Marzo', 'shortText': '5 de Marzo', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29289', 'shortText': '29289', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7142155,-92.638094,DISTRIBUIDORA FARMACEUTICA ANGEL,"Eje Vial 2, 5 de Marzo, 29289 San Crist√≥bal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29289,,,,,,,566,29289,distribuidora farmaceutica angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJfdYjSgLZ7IURNsMBIAZ5Ni0,ChIJfdYjSgLZ7IURNsMBIAZ5Ni0_2024-07_right_131.jpg,Farmacia & auditorio Envejecer con Salud,"Google
 Tortillería
 Mi Lupita
 978
 Google",FALSE,54.5454546,FALSE,,,,"Avenida 12 sur esquina, C.5a. Ote. Sur 634, Obrera, 29080 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJfdYjSgLZ7IURNsMBIAZ5Ni0,https://maps.google.com/?cid=3257924447662883638,"[{'longText': '634', 'shortText': '634', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle 5a. Oriente Sur', 'shortText': 'C.5a. Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Obrera', 'shortText': 'Obrera', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29080', 'shortText': '29080', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7425626,-93.113177,Farmacia & auditorio Envejecer con Salud,"Avenida 12 sur esquina, C.5a. Ote. Sur 634, Obrera, 29080 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29080,,,,,,,567,29080,& auditorio envejecer con salud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJDxIZZGDY7IURdaItIdFBdXc,ChIJDxIZZGDY7IURdaItIdFBdXc_2022-05_left_89.jpg,Abarrotes de urgencias 24h,"E FICHAS
 FI
 Google
 PIAS
 TOMA DE MUESTRA
 VENTA DE FICHAS
 WIFI
 Charly
 D&G
 POLLO'S
 Google",FALSE,55.5555556,FALSE,,,,"1A. Sur Oriente s/n, Calle Primera Ote. Sur 1119A, San Francisco, Tuxtla Gutiérrez",,,,,,,,,,,,,,,,,ChIJDxIZZGDY7IURdaItIdFBdXc,https://maps.google.com/?cid=8607858629249180277,"[{'longText': '1119A', 'shortText': '1119A', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle 1a. Oriente Sur', 'shortText': 'Calle 1a. Oriente Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Francisco', 'shortText': 'San Francisco', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29000', 'shortText': '29000', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7446656,-93.11689,Abarrotes de urgencias 24h,"1A. Sur Oriente s/n, Calle 1a. Ote. Sur 1119A, San Francisco, 29000 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29000,,,,,,,568,,abarrotes de urgencias 24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSV Zip Missing
ChIJFdz1avvY7IURyNQNUCYMVA4,ChIJFdz1avvY7IURyNQNUCYMVA4_2024-07_left_137.jpg,Arboledas Farmacia Dermatol√≥gicas,"VICTORIA
 Ahorro
 FARMACIA
 Google
 ¬© Google
 POR
 Googl",FALSE,55.5555556,FALSE,,,,"Decimocuarta Calle Pte., Moctezuma, 29030 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJFdz1avvY7IURyNQNUCYMVA4,https://maps.google.com/?cid=1032463573266060488,"[{'longText': 'Decimocuarta Calle Poniente', 'shortText': 'Decimocuarta Calle Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Moctezuma', 'shortText': 'Moctezuma', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29030', 'shortText': '29030', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7572,-93.131698,Arboledas Farmacia Dermatol√≥gicas,"Decimocuarta Calle Pte., Moctezuma, 29030 Tuxtla Gutiérrez, Chis., México",TRUE,Tuxtla Gutierrez,29030,,,,,,,569,29030,arboledas dermatola^sa‰¥gicas,6775003,FARMACIAS DEL AHORRO CHS TXBN BONAMPAK SUC 2267,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,PRIMERA NORTE PONIENTE,Décima Sexta Poniente Norte,,29030,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,541,26,2017-03,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,29030,farmacias del ahorro chs txbn bonampak suc 2267,0.6204742107,Match
ChIJmWPf_J9F7YURXe7_mCiN4QY,ChIJmWPf_J9F7YURXe7_mCiN4QY_2024-07_center_7.jpg,Electronica Farmacia,"Soriano
 Google
 Google",FALSE,55.5555556,FALSE,,,soriana,"Barrio de Fatima, 29264 San Cristóbal de las Casas, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJmWPf_J9F7YURXe7_mCiN4QY,https://maps.google.com/?cid=495832639492583005,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Barrio de Fatima', 'shortText': 'Barrio de Fatima', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '29264', 'shortText': '29264', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7293734,-92.658796,Electronica Farmacia,"Barrio de Fatima, 29264 San Crist√≥bal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29264,,,,,,,570,29264,electronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mismatch
ChIJt9371awPjoURjLVbZBehjvI,ChIJt9371awPjoURjLVbZBehjvI_2025-03_left_273.jpg,Del Sol,"Google
 ¬©2025 Google
 Amo tu
 VACACIONES
 WHATSAPP
 818526 2954
 DOLAR
 DOLLAR
 2002
 50
 de descuento
 IN LA SEGUNDA PRENDA
 ROPA EXTERIOR
 PARA TODA LA FAMILIA
 Google",FALSE,56.25,FALSE,,,,"6a. Avenida Sur 7, Los Naranjos, Centro, Tapachula de C√≥rdova y Ord√≥√±ez",,,,,,,,,,,,,,,,,ChIJt9371awPjoURjLVbZBehjvI,https://maps.google.com/?cid=17478084325711525260,"[{'longText': '7', 'shortText': '7', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '6a. Avenida Sur', 'shortText': '6a. Avenida Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",14.9081911,-92.264877,Del Sol,"6a. Avenida Sur 7, Los Naranjos, Centro, 30700 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",TRUE,Tapachula,30700,,,,,,,571,,del sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSV Zip Missing
ChIJ_ed0kVRE7YURG1zKZt70wqI,ChIJ_ed0kVRE7YURG1zKZt70wqI_2024-07_center_55.jpg,.,"STA CATARINA
 13 #396
 2024 Google
 CALLE
 SOR JURSA INES DE LA CRIZ
 M. 13,29
 2024
 Google
 ¬© Google",FALSE,57.1428571,FALSE,,,,"Lázaro Cárdenas mercado, Tlaxcala, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJ_ed0kVRE7YURG1zKZt70wqI,https://maps.google.com/?cid=11728205615670647835,"[{'longText': 'mercado', 'shortText': 'mercado', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Lázaro Cárdenas', 'shortText': 'Lázaro Cárdenas', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Tlaxcala', 'shortText': 'Tlaxcala', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29200', 'shortText': '29200', 'types': ['postal_code'], 'languageCode': 'es'}]",16.747315,-92.638756,Telsur,"Lázaro Cárdenas mercado, Tlaxcala, 29200 San Crist√≥bal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29200,,,,,,,572,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSV Zip Missing
ChIJyae7MuhF7YUR5Jpq8NYd62s,ChIJyae7MuhF7YUR5Jpq8NYd62s_2024-07_right_91.jpg,Casa de Rosy Egremy,"RENTA DE
 DEPARTAMENTO
 CADO ON PROLONGAC
 Google
 EL PASO
 SE RENTAN
 DEPARTAMENTOS
 PCO
 Google",FALSE,58.0645161,FALSE,,,CLINIC,"Av, Benito Juárez 90, Sta Lucia, San Crist√≥bal de las Casas",,,,,,,,,,,,,,,,,ChIJyae7MuhF7YUR5Jpq8NYd62s,https://maps.google.com/?cid=7776341990579018468,"[{'longText': '90', 'shortText': '90', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Benito Juárez', 'shortText': 'Benito Juárez', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Santa Lucia', 'shortText': 'Sta Lucia', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'San Crist√≥bal de las Casas', 'shortText': 'San Crist√≥bal de las Casas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29250', 'shortText': '29250', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7297359,-92.635809,Casa de Rosy Egremy,"Av, Benito Juárez 90, Sta Lucia, 29250 San Crist√≥bal de las Casas, Chis., México",TRUE,San Cristobal de las Casas,29250,,,,,,,573,,casa de rosy egremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSV Zip Missing
