Unique Code,filename,name,text,PADO,consultorio_match_score,Validation,Validation Maleja,Type,notes,Address,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Validacion Agente,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,RA,PHARMACY,V1,result_lat,Pharmacy,V42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag
ChIJfbOi3B7W7IURn1uGREwQBfs,ChIJfbOi3B7W7IURn1uGREwQBfs_2023-06_center_108.jpg,Farmacia Suchiapa,"Seri
 Cha
 Jaib
 2023 Google
 Google
 Google",False,50.0,FALSE,,,streetview wrong location,"29150, Calle Central Nte. 382, Las Mercedes, 29150 Suchiapa, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJfbOi3B7W7IURn1uGREwQBfs,https://maps.google.com/?cid=18087881398156680095,"[{'longText': '382', 'shortText': '382', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle Central Norte', 'shortText': 'Calle Central Nte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Las Mercedes', 'shortText': 'Las Mercedes', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Suchiapa', 'shortText': 'Suchiapa', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29150', 'shortText': '29150', 'types': ['postal_code'], 'languageCode': 'es'}]",16.6256163,-93.101778,Farmacia Suchiapa,"29150, Calle Central Nte. 382, Las Mercedes, 29150 Suchiapa, Chis., México",True,Suchiapa,29150.0,Gisella,True,,,,,295,29150.0,suchiapa,11059900.0,FARMACIA YIREH,,464112.0,Farmacias con minisúper,0 a 5 personas,CENTRAL NORTE,TERCERA NORTE PONIENTE,0.0,29150.0,7.0,Chiapas,86.0,Suchiapa,1.0,Suchiapa,83,15.0,2024-11,,,,False,False,False,29150.0,yireh,0.3833333333,Match
ChIJK3aqRAAVjoURL-yXEb_seHU,ChIJK3aqRAAVjoURL-yXEb_seHU_2023-06_center_18.jpg,Farmacia de leon,"Google
 ROSTIPOLLO
 NISSAN
 RISMO
 PLEAS
 RITO
 ¬© Google",False,50.0,FALSE,,,,"Primera Calle Ote. 7, Centro, 30840 Cdad. Hidalgo, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJK3aqRAAVjoURL-yXEb_seHU,https://maps.google.com/?cid=8464775805020924975,"[{'longText': '7', 'shortText': '7', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Primera Calle Oriente', 'shortText': 'Primera Calle Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Ciudad Hidalgo', 'shortText': 'Cdad. Hidalgo', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30840', 'shortText': '30840', 'types': ['postal_code'], 'languageCode': 'es'}]",14.6803316,-92.150247,Farmacia de leon,"Primera Calle Ote. 7, Centro, 30840 Cdad. Hidalgo, Chis., México",True,Tapachula,30840.0,Avi,True,,,,,297,30840.0,de leon,517940.0,FARMACIA DE LEON,,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA ORIENTE,CENTRAL NORTE,,30840.0,7.0,Chiapas,87.0,Suchiate,1.0,Ciudad Hidalgo,42,12.0,2010-07,9626980137.0,FARMACIADELEONMX@HOTMAIL.COM,,False,True,False,30840.0,de leon,1.0,Match
ChIJG2za3FYPjoURFserYjUcqws,ChIJG2za3FYPjoURFserYjUcqws_2025-04_right_165.jpg,Farmacia Especialidad Del Sur,"Google
 IPESA
 Google
 PINTURAS
 VELA
 MPERLUX
 PLACAS
 ETE-SEES
 CELENTES
 LACK MAY MADERA
 A
 PINTOREETFIC
 BecHes
 CERUAN-CLEVOS
 RS-CONDADOS
 A
 IMPERMEABILIZANTES
 PINTURAS
 VELA
 Tel. 962 62 5 41 11.
 025 Google
 IPE
 PINT
 ¬© Google",False,50.0,TRUE,,CAFI,maybe because the pharmay had 2 entrances on 2 sides? and the DO was only on one,"4a. Av. Nte. 86-80, Los Naranjos, Centro, 30700 Tapachula de Córdova y Ordó‚àö¬±ez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJG2za3FYPjoURFserYjUcqws,https://maps.google.com/?cid=840796771048998678,"[{'longText': '86-80', 'shortText': '86-80', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '4a. Avenida Norte', 'shortText': '4a. Av. Nte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",14.912635,-92.26181,Farmacia Especialidad Del Sur,"4a. Av. Nte. 86-80, Los Naranjos, Centro, 30700 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",True,Tapachula,30700.0,Avi,True,,,,,299,30700.0,especialidad del sur,9699942.0,FARMACIA DE ESPECIALIDAD DEL SUR,,464111.0,Farmacias sin minisúper,0 a 5 personas,CUARTA NORTE,DECIMA TERCERA PONIENTE,80.0,30700.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,47,21.0,2024-11,,,,False,True,False,30700.0,de especialidad del sur,0.8315217391,Match
ChIJj1qoRVgOjoURPgSatGBFZKw,ChIJj1qoRVgOjoURPgSatGBFZKw_2023-05_center_76.jpg,Farmacia Santa María,"FARMACIA
 SANTA MARIA
 Google
 ¬© Google",False,50.0,,,,,"12 de Octubre, Los Naranjos, Sin Nombre, Tapachula de C√≥rdova y Ord√≥√±ez",,,,,,,,,,,,,,,,,ChIJj1qoRVgOjoURPgSatGBFZKw,https://maps.google.com/?cid=12422129953843840062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': '12 de Octubre', 'shortText': '12 de Octubre', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Sin Nombre', 'shortText': 'Sin Nombre', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30788', 'shortText': '30788', 'types': ['postal_code'], 'languageCode': 'es'}]",14.8790981,-92.251346,Farmacia Santa María,"12 de Octubre, Los Naranjos, Sin Nombre, 30788 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",True,Tapachula,30788.0,Avi,False,,,,,304,,santa mara-a,10772594.0,FARMACIA SANTA MARIA,,464111.0,Farmacias sin minisúper,0 a 5 personas,PERLA DEL SOCONUSCO,12 DE OCTUBRE,0.0,30788.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,1327,32.0,2024-11,,,,False,True,False,30788.0,santa maria,0.9141414141,GSV Zip Missing
ChIJ4w2oY9IOjoURAfgOC7lZQAI,ChIJ4w2oY9IOjoURAfgOC7lZQAI_2025-03_left_268.jpg,FARMACIAS SANTAMARIA,"ESPACE
 PROZON LIC
 Google
 ¬© Google",False,50.0,,,,,"Central Nte. 3708, Los Naranjos, 5 de Febrero, 30710 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",,,,,,,,,,,,,,,,,ChIJ4w2oY9IOjoURAfgOC7lZQAI,https://maps.google.com/?cid=162228237874690049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': '3708', 'shortText': '3708', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Central Norte', 'shortText': 'Central Nte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': '5 de Febrero', 'shortText': '5 de Febrero', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30710', 'shortText': '30710', 'types': ['postal_code'], 'languageCode': 'es'}]",14.9246998,-92.253966,FARMACIAS SANTAMARIA,"Central Nte. 3708, Los Naranjos, 5 de Febrero, 30710 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",True,Tapachula,30710.0,Avi,True,,,,,310,30710.0,farmacias santamaria,448836.0,FARMACIAS SIMILARES,JOSE ALONSO SOLORZANO LARA SA DE CV,464111.0,Farmacias sin minisúper,0 a 5 personas,CENTRAL NORTE,TRIGESIMA NOVENA PONIENTE,0.0,30710.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,087A,10.0,2014-12,9621180519.0,,,False,False,False,30710.0,farmacias similares,0.8131578947,Match
ChIJRUiOqj0PjoURwEpxc9fKioY,ChIJRUiOqj0PjoURwEpxc9fKioY_2025-03_left_69.jpg,HS FARMACIA,"Google
 2025 Google
 Auto lavade
 Osol
 PARA UN LAVADO
 PERFECTO
 Google",False,50.0,,,,,"COL, entre 39 Y 41 PONIENTE, 8A AVENIDA NORTE #194, Octava Avenida Nte. 99, Los Naranjos, 5 de Febrero, 30710 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",,,,,,,,,,,,,,,,,ChIJRUiOqj0PjoURwEpxc9fKioY,https://maps.google.com/?cid=9694784174571997888&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,"[{'longText': '99', 'shortText': '99', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Octava Avenida Norte', 'shortText': 'Octava Avenida Nte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': '5 de Febrero', 'shortText': '5 de Febrero', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30710', 'shortText': '30710', 'types': ['postal_code'], 'languageCode': 'es'}]",14.9272692,-92.257531,HS FARMACIA,"COL, entre 39 Y 41 PONIENTE, 8A AVENIDA NORTE #194, Octava Avenida Nte. 99, Los Naranjos, 5 de Febrero, 30710 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",True,Tapachula,30710.0,Avi,False,,,,,313,30710.0,hs,10483387.0,HS FARMACIA,,464111.0,Farmacias sin minisúper,0 a 5 personas,OCTAVA NORTE,TRIGESIMA NOVENA PONIENTE,194.0,30710.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,087A,6.0,2024-11,9622228835.0,,,True,True,True,30710.0,hs,1.0,Match
ChIJc5xPDwDZ7IURrdS5G0roh0U,ChIJc5xPDwDZ7IURrdS5G0roh0U_2024-07_center_18.jpg,Farmacia,"F
 FAK
 FARM
 Google
 Farmacia
 ardenia
 Sodo para tu bienestar
 S
 A
 ALIZA AQUE
 FTakis
 APARECIES
 FARMACIA
 ¬© Google",False,50.0,FALSE,,,,"Gardenia 31, El Valle, Tuxtla Gutiérrez",,,,,,,,,,,,,,,,,ChIJc5xPDwDZ7IURrdS5G0roh0U,https://maps.google.com/?cid=5010228515463353517,"[{'longText': '31', 'shortText': '31', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Gardenia', 'shortText': 'Gardenia', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'El Valle', 'shortText': 'El Valle', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29010', 'shortText': '29010', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7733774,-93.100296,Farmacia,"Gardenia 31, El Valle, 29010 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29010.0,Oscar,False,,,,,323,,farmacia,10169899.0,CLINICA DEL VALLE,CENTRO DE DIAGNOSTICO ANGELES VIERE SA DE CV,464111.0,Farmacias sin minisúper,0 a 5 personas,GARDENIA,JAZMIN,0.0,29010.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,715,27.0,2024-11,,,,False,False,False,29010.0,clinica del valle,0.4534313725,GSV Zip Missing
ChIJzQ35vn7Y7IURquPnZpzsLLA,ChIJzQ35vn7Y7IURquPnZpzsLLA_2024-07_center_251.jpg,Farmacia Del Oriente,"54
 ABIERTO
 FARMACIAS SIMILARES
 24h
 24
 FARMACIA TEL ORIENTE
 176
 2024
 Google
 Google",False,50.0,FALSE,,,,"Calz Samuel León Brindis 376, Mexicanidad Chiapaneca, 29076 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJzQ35vn7Y7IURquPnZpzsLLA,https://maps.google.com/?cid=12694781606136112042,"[{'longText': '376', 'shortText': '376', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calzada Samuel Le√≥n Brindis', 'shortText': 'Calz Samuel Le√≥n Brindis', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Mexicanidad Chiapaneca', 'shortText': 'Mexicanidad Chiapaneca', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29076', 'shortText': '29076', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7428369,-93.101646,Farmacia Del Oriente,"Calz Samuel Le√≥n Brindis 376, Mexicanidad Chiapaneca, 29076 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29076.0,Oscar,True,,,,,325,29076.0,del oriente,475499.0,FARMACIA DEL ORIENTE,,464111.0,Farmacias sin minisúper,0 a 5 personas,SAMUEL LEON BRINDIS,NOVENA SUR ORIENTE,176.0,29070.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,607,17.0,2010-07,,,,False,True,False,29070.0,del oriente,1.0,Mismatch
ChIJu37g8tPZ7IURcHZJtBhDsWI,ChIJu37g8tPZ7IURcHZJtBhDsWI_2022-05_center_176.jpg,Farmacia Más Salud,"Google
 SE VENDE
 ESTA CASA
 INFORMES AL
 961 113 01 07
 TRATO DIRECTO
 Google",False,50.0,FALSE,,,,"16 sur oriente 1586, entre 14 y 15 oriente, Maldonado, 29090 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJu37g8tPZ7IURcHZJtBhDsWI,https://maps.google.com/?cid=7111539059977713264,"[{'longText': '1586', 'shortText': '1586', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': '14 y 15 oriente', 'shortText': '14 y 15 oriente', 'types': ['landmark'], 'languageCode': 'es'}, {'longText': '16 sur oriente', 'shortText': '16 sur oriente', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Maldonado', 'shortText': 'Maldonado', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29090', 'shortText': '29090', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7376042,-93.105834,Farmacia Más Salud,"16 sur oriente 1586, entre 14 y 15 oriente, Maldonado, 29090 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29090.0,Oscar,True,,,,,330,29090.0,ma!s salud,10453360.0,FARMACIA MAS SALUD,,464111.0,Farmacias sin minisúper,0 a 5 personas,DECIMA SEXTA SUR ORIENTE,DECIMA QUINTA ORIENTE SUR,,29090.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,626,33.0,2024-11,,,,False,True,False,29090.0,mas salud,0.9666666667,Match
ChIJf98uKQDZ7IURJhdXM39_kok,ChIJf98uKQDZ7IURJhdXM39_kok_2023-05_center_151.jpg,FARMACIA NI√ëO FUNDADOR,"ARMACIA NINO FUNDADOR
 ogle
 Cola
 Google
 ESTETICA UNISEX DIVINA
 P
 ‚Ä¢Mecs
 P CORTES
 RAVITOS
 ESTETICA UNSE
 ¬© Google",False,50.0,FALSE,,,,"Cuarta Pte Sur 805, Llano del Tigre, 29100 Copoya, Chis., México",,,,,,,,,,,,,,,,,ChIJf98uKQDZ7IURJhdXM39_kok,https://maps.google.com/?cid=9913125914094802726,"[{'longText': '805', 'shortText': '805', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Cuarta Poniente Sur', 'shortText': 'Cuarta Pte Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Llano del Tigre', 'shortText': 'Llano del Tigre', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Copoya', 'shortText': 'Copoya', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29100', 'shortText': '29100', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7084166,-93.123207,FARMACIA NI√ëO FUNDADOR,"Cuarta Pte Sur 805, Llano del Tigre, 29100 Copoya, Chis., México",True,Tuxtla Gutierrez,29100.0,Oscar,True,,,,,331,29100.0,nia^sa<<o fundador,11255454.0,FARMACIA NIÑO FUNDADOR,,464111.0,Farmacias sin minisúper,0 a 5 personas,CUARTA PONIENTE SUR,SEPTIMA SUR PONIENTE,0.0,29100.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,37.0,Copoya,1658,9.0,2024-11,,,,False,True,True,29100.0,nia'o fundador,0.7938542939,Match
ChIJsx3x51Mn7YURKlJh_YuDOjY,ChIJsx3x51Mn7YURKlJh_YuDOjY_2024-07_left_237.jpg,FARMACIA SUCHIAPA,"Google
 19024 Ceorle
 PARDO
 Coca-Cola
 SY LEGUMBRES
 FARID
 ¬© Google",False,50.0,FALSE,,,,"La Trinitaria, Emiliano Zapata, 29076 Tuxtla Guti‚àö¬©rrez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJsx3x51Mn7YURKlJh_YuDOjY,https://maps.google.com/?cid=3907580263972033066,"[{'longText': 'La Trinitaria', 'shortText': 'La Trinitaria', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Emiliano Zapata', 'shortText': 'Emiliano Zapata', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29076', 'shortText': '29076', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7895279,-93.091463,FARMACIA SUCHIAPA,"La Trinitaria, Emiliano Zapata, 29076 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29076.0,Oscar,True,,,,,335,29076.0,suchiapa,9523535.0,FARMACIA TRINITARIA,,464111.0,Farmacias sin minisúper,0 a 5 personas,TRINITARIA,CHIAPA DE CORZO,,29019.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,1427,50.0,2024-11,,,,False,True,False,29019.0,trinitaria,0.5583333333,Mismatch
ChIJG1bxsh4PjoUR_9TR2heWr2E,ChIJG1bxsh4PjoUR_9TR2heWr2E_2025-03_left_18.jpg,TAPACHULA 9,"ST
 TORIO
 CO
 Google
 TACOS GORDITAS CARNITAS
 75%
 Dr. Simi
 FARM
 """"LO M
 EMPUJE
 3x2
 Google",False,63.16,FALSE,,,"pretty sure this is just a simi location, but no consultorio medico sign","Prol de La Calle Central Nte, Los Naranjos, Tapachula, 30700 Tapachula de Córdova y Ordó‚àö¬±ez, Chis., M‚àö¬©xico",,,,,,,,,,,,,,,,,ChIJG1bxsh4PjoUR_9TR2heWr2E,https://maps.google.com/?cid=7039009771802973439,"[{'longText': 'Prolongaci√≥n de La Calle Central Norte', 'shortText': 'Prol de La Calle Central Nte', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Los Naranjos', 'shortText': 'Los Naranjos', 'types': ['neighborhood', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula', 'shortText': 'Tapachula', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'shortText': 'Tapachula de C√≥rdova y Ord√≥√±ez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30700', 'shortText': '30700', 'types': ['postal_code'], 'languageCode': 'es'}]",14.899392,-92.267839,TAPACHULA 9,"Prol de La Calle Central Nte, Los Naranjos, Tapachula, 30700 Tapachula de C√≥rdova y Ord√≥√±ez, Chis., México",True,Tapachula,30700.0,Vianna,True,,,,,357,30700.0,tapachula 9,6296191.0,FARMACIAS DE SIMILARES TAPACHULA 9,FARMACIAS DE SIMILARES SA DE CV,464111.0,Farmacias sin minisúper,6 a 10 personas,CENTRAL SUR,Décima Segunda Poniente,129.0,30700.0,7.0,Chiapas,89.0,Tapachula,1.0,Tapachula de Córdova y Ordóñez,155,1.0,2014-12,,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,False,True,False,30700.0,farmacias de similares tapachula 9,0.4906417112,Match
ChIJ6xbxWmDY7IURz-ZD09RfxBI,ChIJ6xbxWmDY7IURz-ZD09RfxBI_2024-07_left_318.jpg,FARMACIA LA PAZ - TUXTLA GTZ,"Santa Cruz
 FARMACIAS
 Santa
 cruz
 Google
 Google",False,46.1538462,FALSE,,,,"Calle 2a. Ote. Sur 1089-Local 4, San Francisco, Tuxtla Gutiérrez",,,,,,,,,,,,,,,,,ChIJ6xbxWmDY7IURz-ZD09RfxBI,https://maps.google.com/?cid=1352311155800139471,"[{'longText': 'Local 4', 'shortText': 'Local 4', 'types': ['subpremise'], 'languageCode': 'und'}, {'longText': '# 1089', 'shortText': '# 1089', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Calle 2a. Oriente Sur', 'shortText': 'Calle 2a. Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Francisco', 'shortText': 'San Francisco', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29066', 'shortText': '29066', 'types': ['postal_code'], 'languageCode': 'es'}]",16.7448771,-93.11598,Farmacia La Paz,"Calle 2a. Ote. Sur # 1089-Local 4, San Francisco, 29066 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29066.0,Oscar,True,,,,,363,,la paz - tuxtla gtz,6345707.0,FARMACIA LA PAZ,SALUCOM SA DE CV,464111.0,Farmacias sin minisúper,0 a 5 personas,SEGUNDA ORIENTE SUR,DÉCIMA SUR ORIENTE,1089.0,,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,1094,25.0,2014-12,,,WWW.FARMACIALAPAZ.COM.MX,False,True,False,,la paz,0.7719298246,GSV Zip Missing
